시도명,시군구명,관리구역명,관리구역대상지역명,배출장소유형,배출장소,생활쓰레기배출방법,음식물쓰레기배출방법,재활용품배출방법,일시적다량폐기물배출방법,일시적다량폐기물배출장소,생활쓰레기배출요일,음식물쓰레기배출요일,재활용품배출요일,생활쓰레기배출시작시각,생활쓰레기배출종료시각,음식물쓰레기배출시작시각,음식물쓰레기배출종료시각,재활용품배출시작시각,재활용품배출종료시각,일시적다량폐기물배출시작시각,일시적다량폐기물배출종료시각,미수거일,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
전라남도,영암군,서호면,삼호읍,거점수거,거점장소앞,쓰레기 종량제봉투에 담아서 배출,전용용기에 넣어 칩을꽂아배출,투명한봉투에 담아서 배출,읍면에 배출확인서 발급후 지정된장소에 배출,영암군 그린환경자원센터,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,,,공휴일,서호면,061-470-6381,2020-07-13,4940000,전라남도 영암군
전라남도,영암군,학산면,학산면+미암면,거점수거,거점장소앞,쓰레기 종량제봉투에 담아서 배출,전용용기에 넣어 칩을꽂아배출,투명한봉투에 담아서 배출,읍면에 배출확인서 발급후 지정된장소에 배출,영암군 그린환경자원센터,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,,,공휴일,학산면,061-470-6421,2020-07-13,4940000,전라남도 영암군
전라남도,영암군,미암면,삼호읍,거점수거,거점장소앞,쓰레기 종량제봉투에 담아서 배출,전용용기에 넣어 칩을꽂아배출,투명한봉투에 담아서 배출,읍면에 배출확인서 발급후 지정된장소에 배출,영암군 그린환경자원센터,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,,,공휴일,미암면,061-470-6461,2020-07-13,4940000,전라남도 영암군
경상북도,울진군,1권역,울진읍+북면+금강송면+근남면+죽변면,거점수거,거점수거,규격봉투에 넣어 지정된 요일에 배출,음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,읍면사무소에서 배출확인서를 발급후 개인차량을 이용하여 지정된 장소에 배출,나곡매립장,일+월+화+수+목+금,일+월+화+수+목+금+토,일+월+화+수+목+금,18:00,03:00,00:00,00:00,18:00,03:00,09:00,18:00,명절+공휴일,환경위생과,054-789-6721,2020-07-13,5250000,경상북도 울진군
경상북도,울진군,2권역,평해읍+매화면+기성면+온정면+후포면,거점수거,거점수거,규격봉투에 넣어 지정된 요일에 배출,음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,읍면사무소에서 배출확인서를 발급후 개인차량을 이용하여 지정된 장소에 배출,나곡매립장,일+월+화+수+목+금,일+월+화+수+목+금+토,일+월+화+수+목+금,18:00,03:00,00:00,00:00,18:00,03:00,09:00,18:00,명절+공휴일,환경위생과,054-789-6721,2020-07-13,5250000,경상북도 울진군
충청남도,서천군,없음,없음,문전수거,집앞,"규격봉투에 넣어 지정된 요일, 시간에 배출","수분 제거 후 규격봉투에 넣어 지정된 요일, 시간에 배출",투명한 비닐봉투에 넣어 배출,생활폐기물 수집운반 대행업체 접수 후 지정된 장소에 배출,생활폐기물 수집운반 대행업체와 사전 지정한 장소,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목+금,19:00,02:00,19:00,02:00,19:00,02:00,19:00,02:00,설명절+추석명절+일,환경보호과,041-950-4395,2020-07-10,4580000,충청남도 서천군
경기도,연천군,연천군,연천군,문전수거,문전수거,종량제,종량제,투명비닐 등,대형폐기물 신고,문전수거,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,"토, 일, 공휴일",환경보호과,031-839-2253,2020-07-01,4140000,경기도 연천군
전라북도,순창군,순창군,순창군,문전수거,집앞,종량제봉투,납부칩,분리수거함,차량 반입,쓰레기위생매립장,일+월+화+수+목+금+토,월+화+수+목+금+일,목,18:00,08:00,18:00,08:00,18:00,08:00,09:00,18:00,토,환경수도과,063-650-1725,2020-07-02,4770000,전라북도 순창군
전라남도,장흥군,장흥군,장흥군,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,읍사무소 신고 후 배출,장흥군,월+화+수+목+금,월+화+수+목+금,화+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,관산읍,관산읍,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,읍사무소 신고 후 배출,관산읍,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,대덕읍,대덕읍,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,읍사무소 신고 후 배출,대덕읍,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,용산면,용산면,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,면사무소 신고 후 배출,용산면,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,안양면,안양면,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,면사무소 신고 후 배출,안양면,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,장동면,장동면,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,면사무소 신고 후 배출,장동면,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,장평면,장평면,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,면사무소 신고 후 배출,장평면,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,유치면,유치면,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,면사무소 신고 후 배출,유치면,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,부산면,부산면,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,면사무소 신고 후 배출,부산면,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
전라남도,장흥군,회진면,회진면,거점수거,주택 앞 또는 읍면지정장소,종량제봉투사용 배출,종량제봉투 및 납부칩사용 배출,성상별 분류하여 배출,면사무소 신고 후 배출,회진면,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,18:00,07:00,18:00,07:00,18:00,07:00,09:00,18:00,명절+임시공휴일,환경관리과,061-860-6051,2020-07-14,4910000,전라남도 장흥군
울산광역시,북구,2권역,농소3동,문전수거,집 앞,"규격봉투에 넣어 매일 배출(일, 공휴일 제외)",물기를 최대한 줄여 음식물만 전용용기에 넣어 배출,재활용그물망에 담아 지정된 요일에 배출,대행업체에 문의,대행업체,일+월+화+수+목+금,일+화+목,일+화+목,19:00,23:59,19:00,23:59,19:00,23:59,,,일요일+공휴일,환경미화과,052-241-7804,2019-09-02,3720000,울산광역시 북구
전라남도,구례군,1권역,구례읍,거점수거,"도로변, 아파트, 주요 상가 앞 등 지정 장소",규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용용기에 담아 전용 칩을 끼워 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,개인차량을 이용하여 생활폐기물 적환장에서 배출확인서를 발급 후 배출,구례군 상하수도사업소 내 생활폐기물 적환장,월+화+목+금+토,월+화+수+목+금+토,수,20:00,06:00,20:00,05:00,20:00,06:00,,,일요일+설날+추석+임시공휴일,환경교통과,061-780-2143,2020-07-10,4870000,전라남도 구례군
전라남도,구례군,2권역,문척면+간전면,거점수거,도로변 및 마을 지정 장소,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용용기에 담아 전용 칩을 끼워 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,개인차량을 이용하여 생활폐기물 적환장에서 배출확인서를 발급 후 배출,구례군 상하수도사업소 내 생활폐기물 적환장,월+화+목+금,수+토,수,20:00,09:00,20:00,06:00,20:00,09:00,,,일요일+설날+추석+임시공휴일,환경교통과,061-780-2143,2020-07-10,4870000,전라남도 구례군
전라남도,구례군,3권역,토지면,거점수거,도로변 및 마을 지정 장소,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용용기에 담아 전용 칩을 끼워 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,개인차량을 이용하여 생활폐기물 적환장에서 배출확인서를 발급 후 배출,구례군 상하수도사업소 내 생활폐기물 적환장,월+화+목+금,화+금,수,20:00,09:00,20:00,06:00,20:00,09:00,,,일요일+설날+추석+임시공휴일,환경교통과,061-780-2143,2020-07-10,4870000,전라남도 구례군
전라남도,구례군,4권역,마산면,거점수거,도로변 및 마을 지정 장소,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용용기에 담아 전용 칩을 끼워 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,개인차량을 이용하여 생활폐기물 적환장에서 배출확인서를 발급 후 배출,구례군 상하수도사업소 내 생활폐기물 적환장,월+화+목+금,월+수+금+토,수,20:00,09:00,20:00,06:00,20:00,09:00,,,일요일+설날+추석+임시공휴일,환경교통과,061-780-2143,2020-07-10,4870000,전라남도 구례군
전라남도,구례군,5권역,"광의면, 용방면, 산동면",거점수거,도로변 및 마을 지정 장소,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용용기에 담아 전용 칩을 끼워 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,개인차량을 이용하여 생활폐기물 적환장에서 배출확인서를 발급 후 배출,구례군 상하수도사업소 내 생활폐기물 적환장,월+화+목+금,월+목,수,20:00,09:00,20:00,06:00,20:00,09:00,,,일요일+설날+추석+임시공휴일,환경교통과,061-780-2143,2020-07-10,4870000,전라남도 구례군
서울특별시,노원구,1권역 일반주택 및 일반상가,월계2동+월계3동+하계1동+중계본동+상계2동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,"1권역 공동주택 월계2동,월계3동,상",월계2동+월계3동+하계1동+중계본동+상계2동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,월+수+금,월+수+금,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,"1권역 공동주택 하계1,중계본동",월계2동+월계3동+하계1동+중계본동+상계2동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,화+목+토,일+화+목,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,2권역 일반주택 및 일반상가,중계2 3동+상계1동+상계3 4동 일부+상계5동 일부+상계8동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,2권역 공동주택 중계2·3동 19~5,중계2 3동+상계1동+상계3 4동 일부+상계5동 일부+상계8동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,월+수+금,월+수+금,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,2권역 공동주택 중계2·3동 1~18,중계2 3동+상계1동+상계3 4동 일부+상계5동 일부+상계8동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,화+목+토,일+화+목,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,3권역 일반주택 및 일반상가,공릉1동+공릉2동+하계2동+상계6 7동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,3권역 공동주택 공릉1동 22~48통,공릉1동+공릉2동+하계2동+상계6 7동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,월+수+금,월+수+금,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,3권역 공동주택 공릉1동 1~21통+,공릉1동+공릉2동+하계2동+상계6 7동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,화+목+토,일+화+목,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,4권역 일반주택 및 일반상가,월계1동+중계1동+중계4동+상계3 4동 일부+상계5동 일부+상계9동+상계10동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
서울특별시,노원구,4권역 공동주택 월계1동+중계1동+상,월계1동+중계1동+중계4동+상계3 4동 일부+상계5동 일부+상계9동+상계10동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,월+수+금,월+수+금,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
충청북도,청주시,없음,없음,문전수거,집(상가) 앞,종량제봉투 배출,물기를 최대한 줄여 음식물만 전용용기에 넣은 후 납부필증을 부착하여 배출,투명 비닐봉투 배출,구청 환경위생과에서 배출확인서를 발급 후 지정된 장소에 배출,구청 환경위생과에서 배출확인서를 발급 후 지정된 장소에 배출,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목,18:00,03:00,18:00,06:00,18:00,03:00,,,"명절, 공휴일, 일요일",자원정책과,043-201-4663,2020-07-07,5710000,충청북도 청주시
서울특별시,노원구,4권역 공동주택 중계4동+상계3ㆍ4동,월계1동+중계1동+중계4동+상계3 4동 일부+상계5동 일부+상계9동+상계10동,거점수거+문전수거,내 집+내 점포 건물 앞+생활폐기물보관대,규격봉투에 넣어 지정된 요일에 배출,용기 용량에 맞는 납부필증 부착 또는 RFID 종량기기에 세대별 카드 사용하여 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,별도안내,별도안내,화+목+토,일+화+목,일+월+화+수+목,18:00,23:59,18:00,23:59,18:00,07:00,,,별도안내,자원순환과,02-2116-3808,2020-07-14,3100000,서울특별시 노원구
부산광역시,수영구,없음,없음,문전수거,집앞,종량제봉투에 담아 배출,전용용기에 담아 배출,규격봉투에 넣어 지정된 요일에 배출,생활쓰레기 수거업체 이용,생활쓰레기 수거업체 협의,일+화+목,일+화+목,월+수,18:00,23:00,18:00,23:00,18:00,23:00,,,명절,자원순환과,051-610-4435,2020-06-23,3380000,부산광역시 수영구
전라남도,곡성군,없음,읍면,기타,수집장,종량제봉투,칩부착,종량제수집장,직접,종량제수집장,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,05:00,20:00,05:00,20:00,05:00,20:00,,,없음,환경축산과,061-360-8365,2020-07-14,4860000,전라남도 곡성군
제주특별자치도,제주시,없음,동지역,거점수거,클린하우스,가연성과 불연성 쓰레기를 불리하여 종량제봉투를 사용하여 배출,음식물 개별계량장비(REID)에 배출,요일별 지정된 종류에 맞춰서 배출,개인차량을 이용하여 지정된 장소에 배출,제주시 환경시설관리소,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,15:00,04:00,00:00,00:00,15:00,04:00,09:00,18:00,없음,생활환경과,064-728-3151,2020-07-07,6510000,제주특별자치도 제주시
제주특별자치도,제주시,없음,읍.면지역,거점수거,클린하우스,가연성과 불연성 쓰레기를 불리하여 종량제봉투를 사용하여 배출,음식물종량제봉투 또는 흰색 종량제봉투를 사용하여 배출,요일별 지정된 종류에 맞춰서 배출,개인차량을 이용하여 지정된 장소에 배출,제주시 환경시설관리소,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,15:00,04:00,15:00,04:00,15:00,04:00,09:00,18:00,없음,생활환경과,064-728-3151,2020-07-07,6510000,제주특별자치도 제주시
경기도,성남시,없음,없음,거점수거,단지내 공동 쓰레기장,규격봉투에 넣어 생활쓰레기 공동수거용기 배출,물기를 최대한 줄여 음식물쓰레기 공동수거용기배출,공동 재활용 분리수거용기에 종류별 분류하여 배출,없음,없음,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목+금,19:00,24:00,19:00,24:00,19:00,24:00,,,"토요일14:00이후,일요일,공휴일 미수거 (설,추석연휴기간 별도지정일)",성남시 자원순환과,031-729-3193,2020-06-30,3780000,경기도 성남시
경기도,성남시,없음,없음,문전수거,집앞,규격봉투에 넣어 문전 앞배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별로 분류하여 투명한 봉투에 담거나 끈으로 묶어서 내용물이 보이게 배출,없음,없음,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목+금,19:00,24:00,19:00,24:00,19:00,24:00,,,"토요일14:00이후,일요일,공휴일 미수거 (설,추석연휴기간 별도지정일)",성남시 자원순환과,031-729-3193,2020-06-30,3780000,경기도 성남시
서울특별시,중구,1권역,명동,문전수거,"내집앞, 내점포 앞, 건물과 도로 경계지역",종량제 봉투에 담아 배출,전용용기 또는 전용봉투에 담아 배출,투명한 봉지에 담아 묶어서 배출,청소대행업체에 신고 후 문전 앞 배출,문전 배출,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,19:00,23:59,19:00,23:59,19:00,23:59,19:00,23:59,추석명절+설명절,청소행정과,02-3396-5480,2020-07-10,3010000,서울특별시 중구
서울특별시,중구,2권역,약수동+신당5동+동화동+황학동,문전수거,"내집앞, 내점포 앞, 건물과 도로 경계지역",종량제 봉투에 담아 배출,전용용기 또는 전용봉투에 담아 배출,투명한 봉지에 담아 묶어서 배출,청소대행업체에 신고 후 문전 앞 배출,문전 배출,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,19:00,23:59,19:00,23:59,19:00,23:59,19:00,23:59,추석명절+설명절,청소행정과,02-3396-5480,2020-07-10,3010000,서울특별시 중구
서울특별시,중구,3권역,을지로동+명동,문전수거,"내집앞, 내점포 앞, 건물과 도로 경계지역",종량제 봉투에 담아 배출,전용용기 또는 전용봉투에 담아 배출,투명한 봉지에 담아 묶어서 배출,청소대행업체에 신고 후 문전 앞 배출,문전 배출,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,19:00,23:59,19:00,23:59,19:00,23:59,19:00,23:59,추석명절+설명절,청소행정과,02-3396-5480,2020-07-10,3010000,서울특별시 중구
서울특별시,중구,4권역,신당동+청구동+광희동,문전수거,"내집앞, 내점포 앞, 건물과 도로 경계지역",종량제 봉투에 담아 배출,전용용기 또는 전용봉투에 담아 배출,투명한 봉지에 담아 묶어서 배출,청소대행업체에 신고 후 문전 앞 배출,문전 배출,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,19:00,23:59,19:00,23:59,19:00,23:59,19:00,23:59,추석명절+설명절,청소행정과,02-3396-5480,2020-07-10,3010000,서울특별시 중구
서울특별시,중구,5권역,필동+장충동+다산동+광희동,문전수거,"내집앞, 내점포 앞, 건물과 도로 경계지역",종량제 봉투에 담아 배출,전용용기 또는 전용봉투에 담아 배출,투명한 봉지에 담아 묶어서 배출,청소대행업체에 신고 후 문전 앞 배출,문전 배출,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,19:00,23:59,19:00,23:59,19:00,23:59,19:00,23:59,추석명절+설명절,청소행정과,02-3396-5480,2020-07-10,3010000,서울특별시 중구
서울특별시,중구,6권역,소공동+회현동+중림동,문전수거,"내집앞, 내점포 앞, 건물과 도로 경계지역",종량제 봉투에 담아 배출,전용용기 또는 전용봉투에 담아 배출,투명한 봉지에 담아 묶어서 배출,청소대행업체에 신고 후 문전 앞 배출,문전 배출,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,19:00,23:59,19:00,23:59,19:00,23:59,19:00,23:59,추석명절+설명절,청소행정과,02-3396-5480,2020-07-10,3010000,서울특별시 중구
전라북도,익산시,없음,없음,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,읍면동 주민센터에서 대형폐기물 배출 신고필증 발급후 지정된 장소에 배출,집앞,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목+금,20:00,06:00,20:00,06:00,20:00,09:00,09:00,18:00,설명절+추석명절+임시공휴일,청소자원과,063-859-5414,2020-06-27,4680000,전라북도 익산시
광주광역시,동구,없음,없음,문전수거,집앞,규격봉투에 넣어 배출시간 준수하여 배출,스티커 부착 종량제 음식물전용 용기에 배출,최소4종이상 분리배출,민간업체(건설폐기물 처리업) 위탁처리,지정된 장소 없음,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,20:00,05:00,20:00,05:00,20:00,05:00,,,일요일,환경청소과,062-608-2502,2020-07-09,6290000,광주광역시
광주광역시,서구,없음,없음,문전수거,집앞,규격봉투에 넣어 배출시간 준수하여 배출,스티커 부착 종량제 음식물전용 용기에 배출,최소4종이상 분리배출,민간업체(건설폐기물 처리업) 위탁처리,지정된 장소 없음,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,20:00,06:00,20:00,05:00,20:00,06:00,,,일요일,청소행정과,062-360-7286,2020-07-09,6290000,광주광역시
광주광역시,남구,없음,없음,문전수거,집앞,규격봉투에 넣어 배출시간 준수하여 배출,스티커 부착 종량제 음식물전용 용기에 배출,최소4종이상 분리배출,민간업체(건설폐기물 처리업) 위탁처리,지정된 장소 없음,일+월+화+수+목+금+토,일+월+화+수+목+금+토,수,20:00,05:00,20:00,05:00,20:00,05:00,,,일요일,환경생태과,062-607-3651,2020-07-09,6290000,광주광역시
광주광역시,북구,없음,없음,문전수거,집앞,규격봉투에 넣어 배출시간 준수하여 배출,스티커 부착 종량제 음식물전용 용기에 배출,최소4종이상 분리배출,민간업체(건설폐기물 처리업) 위탁처리,지정된 장소 없음,일+월+화+수+목+금+토,일+월+화+수+목+금+토,일+월+화+수+목+금+토,20:00,05:00,20:00,05:00,20:00,05:00,,,일요일,청소행정과,062-410-6509,2020-07-09,6290000,광주광역시
